area,mode,Year,Age,Male,Female
13,3,2039,73,442174,522114
13,3,2039,74,400866,490873
13,3,2039,75,375068,471846
13,3,2039,76,349401,452508
13,3,2039,77,322675,425708
13,3,2039,78,296672,399543
13,3,2039,79,266742,361784
13,3,2039,80,242898,337535
13,3,2039,81,219608,313260
13,3,2039,82,202473,300948
13,3,2039,83,185337,287578
13,3,2039,84,177964,291699
13,3,2039,85,160317,275675
13,3,2039,86,142813,258865
13,3,2039,87,117672,225171
13,3,2039,88,95869,194576
13,3,2039,89,75178,162376
13,3,2039,90,59865,138227
13,3,2039,91,46943,116338
13,3,2039,92,35187,93795
13,3,2039,93,25973,74753
13,3,2039,94,18009,56113
13,3,2039,95,12891,43738
13,3,2039,96,9085,33713
13,3,2039,97,6634,27053
13,3,2039,98,4769,21460
13,3,2039,99,3551,17464
13,3,2039,100,2684,16510
13,3,2040,16,358315,322272
13,3,2040,17,373777,334526
13,3,2040,18,392138,349230
13,3,2040,19,413059,366048
13,3,2040,20,435779,384281
13,3,2040,21,399111,350211
13,3,2040,22,415842,363125
13,3,2040,23,430118,373776
13,3,2040,24,440615,381045
13,3,2040,25,447485,385112
13,3,2040,26,450187,385559
13,3,2040,27,448812,382512
13,3,2040,28,442590,375368
13,3,2040,29,431818,364438
13,3,2040,30,545025,466517
13,3,2040,31,527553,452601
13,3,2040,32,510013,438309
13,3,2040,33,492828,424194
13,3,2040,34,476139,410442
13,3,2040,35,462514,398744
13,3,2040,36,446800,385748
13,3,2040,37,431590,373153
13,3,2040,38,412827,358303
13,3,2040,39,394851,344021
13,3,2040,40,346864,300891
13,3,2040,41,331689,288855
13,3,2040,42,317139,277278
13,3,2040,43,345811,307942
13,3,2040,44,377030,341966
13,3,2040,45,448475,419229
13,3,2040,46,488804,465471
13,3,2040,47,532668,516768
13,3,2040,48,568336,557468
13,3,2040,49,606289,601320
13,3,2040,50,687713,693067
